year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,13,Berisso,19,Buenos Aires,,,,,1
2023,13,Brandsen,20,Buenos Aires,,,,,1
2023,13,COMUNA 1,1,CABA,,,,,649
2023,13,COMUNA 10,10,CABA,,,,,274
2023,13,COMUNA 11,11,CABA,,,,,261
2023,13,COMUNA 12,12,CABA,,,,,47
2023,13,COMUNA 13,13,CABA,,,,,51
2023,13,COMUNA 14,14,CABA,,,,,142
2023,13,COMUNA 15,15,CABA,,,,,84
2023,13,COMUNA 2,2,CABA,,,,,23
2023,13,COMUNA 3,3,CABA,,,,,39
2023,13,COMUNA 4,4,CABA,,,,,63
2023,13,COMUNA 5,5,CABA,,,,,30
2023,13,COMUNA 6,6,CABA,,,,,34
2023,13,COMUNA 7,7,CABA,,,,,139
2023,13,COMUNA 8,8,CABA,,,,,148
2023,13,COMUNA 9,9,CABA,,,,,495
2023,13,Campana,21,Buenos Aires,,,,,6
2023,13,Cañuelas,22,Buenos Aires,,,,,1
2023,13,Escobar,24,Buenos Aires,,,,,26
2023,13,Esteban Echeverría,25,Buenos Aires,,,,,60
2023,13,Exaltación de la Cruz,26,Buenos Aires,,,,,1
2023,13,Ezeiza,27,Buenos Aires,,,,,4
2023,13,Florencio Varela,28,Buenos Aires,,,,,63
2023,13,General Rodríguez,30,Buenos Aires,,,,,6
2023,13,General San Martín,31,Buenos Aires,,,,,89
2023,13,Hurlingham,32,Buenos Aires,,,,,21
2023,13,Ituzaingó,33,Buenos Aires,,,,,17
2023,13,José C. Paz,34,Buenos Aires,,,,,11
2023,13,La Matanza,35,Buenos Aires,,,,,304
2023,13,La Plata,37,Buenos Aires,,,,,8
2023,13,Lanús,36,Buenos Aires,,,,,47
2023,13,Lomas de Zamora,38,Buenos Aires,,,,,41
2023,13,Malvinas Argentinas,41,Buenos Aires,,,,,12
2023,13,Marcos Paz,40,Buenos Aires,,,,,1
2023,13,Merlo,43,Buenos Aires,,,,,85
2023,13,Moreno,42,Buenos Aires,,,,,51
2023,13,Morón,44,Buenos Aires,,,,,76
2023,13,Pilar,45,Buenos Aires,,,,,23
2023,13,Presidente Perón,46,Buenos Aires,,,,,1
2023,13,Quilmes,47,Buenos Aires,,,,,133
2023,13,San Fernando,48,Buenos Aires,,,,,19
2023,13,San Isidro,49,Buenos Aires,,,,,33
