year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases,sup_km2,total_pobl
2024,13,Morón,44,Buenos Aires,72.0,285.29,21.92,82.54,228,55.0,331183
2024,13,Pilar,45,Buenos Aires,72.0,285.29,21.92,82.54,621,385.0,394754
2024,13,Presidente Perón,46,Buenos Aires,72.0,264.52,21.16,82.27,25,122.0,102106
2024,13,Quilmes,47,Buenos Aires,72.0,260.0,21.46,81.98,629,92.0,633391
2024,13,San Fernando,48,Buenos Aires,72.0,285.29,21.92,82.54,103,993.0,171616
2024,13,San Isidro,49,Buenos Aires,72.0,285.29,21.92,82.54,347,52.0,297282
2024,13,San Miguel,50,Buenos Aires,72.0,285.29,21.92,82.54,959,83.0,328835
2024,13,San Vicente,51,Buenos Aires,72.0,264.52,21.16,82.27,5,661.0,98215
2024,13,Tigre,52,Buenos Aires,72.0,285.29,21.92,82.54,170,394.0,446949
2024,13,Tres de Febrero,53,Buenos Aires,72.0,285.29,21.92,82.54,378,45.0,364176
2024,13,Vicente López,54,Buenos Aires,72.0,285.29,21.92,82.54,435,35.0,282280
2024,13,Zárate,55,Buenos Aires,72.0,294.66,22.45,82.82,15,1185.0,132221
2024,13,COMUNA 1,1,CABA,85.0,285.29,21.92,82.54,1391,17.9,223554
2024,13,COMUNA 10,10,CABA,85.0,285.29,21.92,82.54,60,12.6,173004
2024,13,COMUNA 11,11,CABA,85.0,285.29,21.92,82.54,122,14.1,204601
2024,13,COMUNA 12,12,CABA,85.0,285.29,21.92,82.54,118,15.7,236887
2024,13,COMUNA 13,13,CABA,85.0,285.29,21.92,82.54,110,15.0,264385
2024,13,COMUNA 14,14,CABA,85.0,285.29,21.92,82.54,67,15.9,248635
2024,13,COMUNA 15,15,CABA,85.0,285.29,21.92,82.54,153,14.3,196876
2024,13,COMUNA 2,2,CABA,85.0,285.29,21.92,82.54,48,6.3,161645
2024,13,COMUNA 3,3,CABA,85.0,285.29,21.92,82.54,120,6.4,196240
2024,13,COMUNA 4,4,CABA,85.0,285.29,21.92,82.54,236,22.7,229240
2024,13,COMUNA 5,5,CABA,85.0,285.29,21.92,82.54,107,6.7,194271
2024,13,COMUNA 6,6,CABA,85.0,285.29,21.92,82.54,103,6.9,203043
2024,13,COMUNA 7,7,CABA,85.0,285.29,21.92,82.54,108,12.4,215896
2024,13,COMUNA 8,8,CABA,85.0,285.29,21.92,82.54,106,22.5,204367
2024,13,COMUNA 9,9,CABA,85.0,285.29,21.92,82.54,45,16.6,169063
2024,14,Almirante Brown,16,Buenos Aires,42.0,119.34,20.39,79.05,407,129.0,584827
2024,14,Avellaneda,17,Buenos Aires,42.0,119.36,22.46,73.69,378,56.0,367554
2024,14,Berazategui,18,Buenos Aires,42.0,119.34,20.39,79.05,163,220.0,358712
2024,14,Berisso,19,Buenos Aires,42.0,119.34,20.39,79.05,15,145.0,100930
2024,14,Brandsen,20,Buenos Aires,42.0,119.34,20.39,79.05,2,1114.0,32448
2024,14,Campana,21,Buenos Aires,42.0,126.51,21.11,78.94,22,986.0,110566
2024,14,Cañuelas,22,Buenos Aires,42.0,117.75,20.01,79.02,2,1186.0,70684
2024,14,Ensenada,23,Buenos Aires,42.0,119.34,20.39,79.05,11,114.0,63997
2024,14,Escobar,24,Buenos Aires,42.0,120.15,20.76,78.22,214,301.0,256268
2024,14,Esteban Echeverría,25,Buenos Aires,42.0,117.75,20.01,79.02,124,121.0,338480
2024,14,Exaltación de la Cruz,26,Buenos Aires,42.0,126.51,21.11,78.94,18,637.0,40159
2024,14,Ezeiza,27,Buenos Aires,42.0,117.75,20.01,79.02,38,238.0,201511
2024,14,Florencio Varela,28,Buenos Aires,42.0,119.34,20.39,79.05,380,190.0,496433
2024,14,General Las Heras,29,Buenos Aires,42.0,117.75,20.01,79.02,1,751.0,18022
2024,14,General Rodríguez,30,Buenos Aires,42.0,120.15,20.76,78.22,170,367.0,142709
2024,14,General San Martín,31,Buenos Aires,42.0,120.15,20.76,78.22,501,57.0,450518
2024,14,Hurlingham,32,Buenos Aires,42.0,120.15,20.76,78.22,193,36.0,185641
2024,14,Ituzaingó,33,Buenos Aires,42.0,120.15,20.76,78.22,157,38.0,180232
2024,14,José C. Paz,34,Buenos Aires,42.0,120.15,20.76,78.22,814,50.0,326992
2024,14,La Matanza,35,Buenos Aires,42.0,120.15,20.76,78.22,1026,327.0,1841247
2024,14,La Plata,37,Buenos Aires,42.0,119.34,20.39,79.05,382,893.0,768547
2024,14,Lanús,36,Buenos Aires,42.0,119.36,22.46,73.69,515,50.0,461267
2024,14,Lomas de Zamora,38,Buenos Aires,42.0,119.36,22.46,73.69,600,89.0,690480
2024,14,Luján,39,Buenos Aires,42.0,120.15,20.76,78.22,34,771.0,111251
2024,14,Malvinas Argentinas,41,Buenos Aires,42.0,120.15,20.76,78.22,343,63.0,350674
2024,14,Marcos Paz,40,Buenos Aires,42.0,117.75,20.01,79.02,30,422.0,67011
2024,14,Merlo,43,Buenos Aires,42.0,120.15,20.76,78.22,394,174.0,582486
2024,14,Moreno,42,Buenos Aires,42.0,120.15,20.76,78.22,827,186.0,576632
2024,14,Morón,44,Buenos Aires,42.0,120.15,20.76,78.22,198,55.0,331183
2024,14,Pilar,45,Buenos Aires,42.0,120.15,20.76,78.22,398,385.0,394754
2024,14,Presidente Perón,46,Buenos Aires,42.0,117.75,20.01,79.02,19,122.0,102106
2024,14,Quilmes,47,Buenos Aires,42.0,119.34,20.39,79.05,481,92.0,633391
2024,14,San Fernando,48,Buenos Aires,42.0,120.15,20.76,78.22,110,993.0,171616
2024,14,San Isidro,49,Buenos Aires,42.0,120.15,20.76,78.22,331,52.0,297282
2024,14,San Miguel,50,Buenos Aires,42.0,120.15,20.76,78.22,447,83.0,328835
2024,14,San Vicente,51,Buenos Aires,42.0,117.75,20.01,79.02,16,661.0,98215
2024,14,Tigre,52,Buenos Aires,42.0,120.15,20.76,78.22,119,394.0,446949
2024,14,Tres de Febrero,53,Buenos Aires,42.0,120.15,20.76,78.22,350,45.0,364176
2024,14,Vicente López,54,Buenos Aires,42.0,120.15,20.76,78.22,383,35.0,282280
2024,14,Zárate,55,Buenos Aires,42.0,126.51,21.11,78.94,25,1185.0,132221
2024,14,COMUNA 1,1,CABA,44.0,120.15,20.76,78.22,1257,17.9,223554
2024,14,COMUNA 10,10,CABA,44.0,120.15,20.76,78.22,50,12.6,173004
2024,14,COMUNA 11,11,CABA,44.0,120.15,20.76,78.22,68,14.1,204601
2024,14,COMUNA 12,12,CABA,44.0,120.15,20.76,78.22,81,15.7,236887
2024,14,COMUNA 13,13,CABA,44.0,120.15,20.76,78.22,88,15.0,264385
2024,14,COMUNA 14,14,CABA,44.0,120.15,20.76,78.22,53,15.9,248635
2024,14,COMUNA 15,15,CABA,44.0,120.15,20.76,78.22,127,14.3,196876
2024,14,COMUNA 2,2,CABA,44.0,120.15,20.76,78.22,34,6.3,161645
2024,14,COMUNA 3,3,CABA,44.0,120.15,20.76,78.22,112,6.4,196240
2024,14,COMUNA 4,4,CABA,44.0,120.15,20.76,78.22,296,22.7,229240
2024,14,COMUNA 5,5,CABA,44.0,120.15,20.76,78.22,109,6.7,194271
2024,14,COMUNA 6,6,CABA,44.0,120.15,20.76,78.22,83,6.9,203043
2024,14,COMUNA 7,7,CABA,44.0,120.15,20.76,78.22,105,12.4,215896
2024,14,COMUNA 8,8,CABA,44.0,120.15,20.76,78.22,81,22.5,204367
2024,14,COMUNA 9,9,CABA,44.0,120.15,20.76,78.22,62,16.6,169063
2024,15,Almirante Brown,16,Buenos Aires,22.0,29.61,19.15,76.57,217,129.0,584827
2024,15,Avellaneda,17,Buenos Aires,22.0,27.93,21.43,70.28,206,56.0,367554
2024,15,Berazategui,18,Buenos Aires,22.0,29.61,19.15,76.57,85,220.0,358712
2024,15,Berisso,19,Buenos Aires,22.0,29.61,19.15,76.57,9,145.0,100930
2024,15,Brandsen,20,Buenos Aires,22.0,29.61,19.15,76.57,4,1114.0,32448
2024,15,Campana,21,Buenos Aires,22.0,47.98,19.48,77.34,9,986.0,110566
2024,15,Cañuelas,22,Buenos Aires,22.0,27.74,18.62,76.89,4,1186.0,70684
2024,15,Ensenada,23,Buenos Aires,22.0,29.61,19.15,76.57,13,114.0,63997
2024,15,Escobar,24,Buenos Aires,22.0,34.02,19.36,75.56,129,301.0,256268
2024,15,Esteban Echeverría,25,Buenos Aires,22.0,27.74,18.62,76.89,78,121.0,338480
2024,15,Exaltación de la Cruz,26,Buenos Aires,22.0,47.98,19.48,77.34,16,637.0,40159
2024,15,Ezeiza,27,Buenos Aires,22.0,27.74,18.62,76.89,53,238.0,201511
2024,15,Florencio Varela,28,Buenos Aires,22.0,29.61,19.15,76.57,208,190.0,496433
2024,15,General Las Heras,29,Buenos Aires,22.0,27.74,18.62,76.89,2,751.0,18022
2024,15,General Rodríguez,30,Buenos Aires,22.0,34.02,19.36,75.56,106,367.0,142709
2024,15,General San Martín,31,Buenos Aires,22.0,34.02,19.36,75.56,301,57.0,450518
2024,15,Hurlingham,32,Buenos Aires,22.0,34.02,19.36,75.56,113,36.0,185641
2024,15,Ituzaingó,33,Buenos Aires,22.0,34.02,19.36,75.56,105,38.0,180232
2024,15,José C. Paz,34,Buenos Aires,22.0,34.02,19.36,75.56,417,50.0,326992
2024,15,La Matanza,35,Buenos Aires,22.0,34.02,19.36,75.56,585,327.0,1841247
2024,15,La Plata,37,Buenos Aires,22.0,29.61,19.15,76.57,270,893.0,768547
2024,15,Lanús,36,Buenos Aires,22.0,27.93,21.43,70.28,284,50.0,461267
2024,15,Lomas de Zamora,38,Buenos Aires,22.0,27.93,21.43,70.28,330,89.0,690480
2024,15,Luján,39,Buenos Aires,22.0,34.02,19.36,75.56,19,771.0,111251
2024,15,Malvinas Argentinas,41,Buenos Aires,22.0,34.02,19.36,75.56,376,63.0,350674
2024,15,Marcos Paz,40,Buenos Aires,22.0,27.74,18.62,76.89,18,422.0,67011
2024,15,Merlo,43,Buenos Aires,22.0,34.02,19.36,75.56,214,174.0,582486
2024,15,Moreno,42,Buenos Aires,22.0,34.02,19.36,75.56,434,186.0,576632
2024,15,Morón,44,Buenos Aires,22.0,34.02,19.36,75.56,122,55.0,331183
2024,15,Pilar,45,Buenos Aires,22.0,34.02,19.36,75.56,201,385.0,394754
2024,15,Presidente Perón,46,Buenos Aires,22.0,27.74,18.62,76.89,9,122.0,102106
2024,15,Quilmes,47,Buenos Aires,22.0,29.61,19.15,76.57,302,92.0,633391
2024,15,San Fernando,48,Buenos Aires,22.0,34.02,19.36,75.56,43,993.0,171616
2024,15,San Isidro,49,Buenos Aires,22.0,34.02,19.36,75.56,140,52.0,297282
2024,15,San Miguel,50,Buenos Aires,22.0,34.02,19.36,75.56,292,83.0,328835
2024,15,San Vicente,51,Buenos Aires,22.0,27.74,18.62,76.89,6,661.0,98215
2024,15,Tigre,52,Buenos Aires,22.0,34.02,19.36,75.56,62,394.0,446949
2024,15,Tres de Febrero,53,Buenos Aires,22.0,34.02,19.36,75.56,241,45.0,364176
2024,15,Vicente López,54,Buenos Aires,22.0,34.02,19.36,75.56,189,35.0,282280
2024,15,Zárate,55,Buenos Aires,22.0,47.98,19.48,77.34,18,1185.0,132221
2024,15,COMUNA 1,1,CABA,25.0,34.02,19.36,75.56,810,17.9,223554
2024,15,COMUNA 10,10,CABA,25.0,34.02,19.36,75.56,41,12.6,173004
2024,15,COMUNA 11,11,CABA,25.0,34.02,19.36,75.56,52,14.1,204601
2024,15,COMUNA 12,12,CABA,25.0,34.02,19.36,75.56,48,15.7,236887
2024,15,COMUNA 13,13,CABA,25.0,34.02,19.36,75.56,39,15.0,264385
2024,15,COMUNA 14,14,CABA,25.0,34.02,19.36,75.56,38,15.9,248635
2024,15,COMUNA 15,15,CABA,25.0,34.02,19.36,75.56,63,14.3,196876
2024,15,COMUNA 2,2,CABA,25.0,34.02,19.36,75.56,27,6.3,161645
2024,15,COMUNA 3,3,CABA,25.0,34.02,19.36,75.56,82,6.4,196240
2024,15,COMUNA 4,4,CABA,25.0,34.02,19.36,75.56,151,22.7,229240
2024,15,COMUNA 5,5,CABA,25.0,34.02,19.36,75.56,54,6.7,194271
2024,15,COMUNA 6,6,CABA,25.0,34.02,19.36,75.56,52,6.9,203043
2024,15,COMUNA 7,7,CABA,25.0,34.02,19.36,75.56,55,12.4,215896
2024,15,COMUNA 8,8,CABA,25.0,34.02,19.36,75.56,81,22.5,204367
2024,15,COMUNA 9,9,CABA,25.0,34.02,19.36,75.56,32,16.6,169063
2024,16,Almirante Brown,16,Buenos Aires,16.0,86.63,17.73,78.64,155,129.0,584827
2024,16,Avellaneda,17,Buenos Aires,16.0,65.45,19.8,74.67,139,56.0,367554
2024,16,Berazategui,18,Buenos Aires,16.0,86.63,17.73,78.64,50,220.0,358712
2024,16,Berisso,19,Buenos Aires,16.0,86.63,17.73,78.64,4,145.0,100930
2024,16,Brandsen,20,Buenos Aires,16.0,86.63,17.73,78.64,1,1114.0,32448
2024,16,Campana,21,Buenos Aires,16.0,67.61,18.17,79.07,5,986.0,110566
2024,16,Cañuelas,22,Buenos Aires,16.0,86.18,17.11,79.11,2,1186.0,70684
2024,16,Ensenada,23,Buenos Aires,16.0,86.63,17.73,78.64,8,114.0,63997
2024,16,Escobar,24,Buenos Aires,16.0,75.57,17.96,77.44,80,301.0,256268
2024,16,Esteban Echeverría,25,Buenos Aires,16.0,86.18,17.11,79.11,38,121.0,338480
2024,16,Exaltación de la Cruz,26,Buenos Aires,16.0,67.61,18.17,79.07,10,637.0,40159
2024,16,Ezeiza,27,Buenos Aires,16.0,86.18,17.11,79.11,24,238.0,201511
2024,16,Florencio Varela,28,Buenos Aires,16.0,86.63,17.73,78.64,120,190.0,496433
2024,16,General Rodríguez,30,Buenos Aires,16.0,75.57,17.96,77.44,55,367.0,142709
2024,16,General San Martín,31,Buenos Aires,16.0,75.57,17.96,77.44,159,57.0,450518
2024,16,Hurlingham,32,Buenos Aires,16.0,75.57,17.96,77.44,67,36.0,185641
2024,16,Ituzaingó,33,Buenos Aires,16.0,75.57,17.96,77.44,64,38.0,180232
2024,16,José C. Paz,34,Buenos Aires,16.0,75.57,17.96,77.44,363,50.0,326992
2024,16,La Matanza,35,Buenos Aires,16.0,75.57,17.96,77.44,426,327.0,1841247
2024,16,La Plata,37,Buenos Aires,16.0,86.63,17.73,78.64,128,893.0,768547
2024,16,Lanús,36,Buenos Aires,16.0,65.45,19.8,74.67,219,50.0,461267
2024,16,Lomas de Zamora,38,Buenos Aires,16.0,65.45,19.8,74.67,173,89.0,690480
2024,16,Luján,39,Buenos Aires,16.0,75.57,17.96,77.44,8,771.0,111251
2024,16,Malvinas Argentinas,41,Buenos Aires,16.0,75.57,17.96,77.44,194,63.0,350674
2024,16,Marcos Paz,40,Buenos Aires,16.0,86.18,17.11,79.11,14,422.0,67011
2024,16,Merlo,43,Buenos Aires,16.0,75.57,17.96,77.44,175,174.0,582486
2024,16,Moreno,42,Buenos Aires,16.0,75.57,17.96,77.44,289,186.0,576632
2024,16,Morón,44,Buenos Aires,16.0,75.57,17.96,77.44,87,55.0,331183
2024,16,Pilar,45,Buenos Aires,16.0,75.57,17.96,77.44,87,385.0,394754
2024,16,Presidente Perón,46,Buenos Aires,16.0,86.18,17.11,79.11,4,122.0,102106
2024,16,Quilmes,47,Buenos Aires,16.0,86.63,17.73,78.64,254,92.0,633391
2024,16,San Fernando,48,Buenos Aires,16.0,75.57,17.96,77.44,47,993.0,171616
2024,16,San Isidro,49,Buenos Aires,16.0,75.57,17.96,77.44,107,52.0,297282
2024,16,San Miguel,50,Buenos Aires,16.0,75.57,17.96,77.44,205,83.0,328835
2024,16,San Vicente,51,Buenos Aires,16.0,86.18,17.11,79.11,6,661.0,98215
2024,16,Tigre,52,Buenos Aires,16.0,75.57,17.96,77.44,40,394.0,446949
2024,16,Tres de Febrero,53,Buenos Aires,16.0,75.57,17.96,77.44,199,45.0,364176
2024,16,Vicente López,54,Buenos Aires,16.0,75.57,17.96,77.44,143,35.0,282280
2024,16,Zárate,55,Buenos Aires,16.0,67.61,18.17,79.07,13,1185.0,132221
2024,16,COMUNA 1,1,CABA,18.0,75.57,17.96,77.44,651,17.9,223554
2024,16,COMUNA 10,10,CABA,18.0,75.57,17.96,77.44,32,12.6,173004
2024,16,COMUNA 11,11,CABA,18.0,75.57,17.96,77.44,38,14.1,204601
2024,16,COMUNA 12,12,CABA,18.0,75.57,17.96,77.44,39,15.7,236887
2024,16,COMUNA 13,13,CABA,18.0,75.57,17.96,77.44,45,15.0,264385
2024,16,COMUNA 14,14,CABA,18.0,75.57,17.96,77.44,33,15.9,248635
2024,16,COMUNA 15,15,CABA,18.0,75.57,17.96,77.44,78,14.3,196876
2024,16,COMUNA 2,2,CABA,18.0,75.57,17.96,77.44,25,6.3,161645
2024,16,COMUNA 3,3,CABA,18.0,75.57,17.96,77.44,54,6.4,196240
2024,16,COMUNA 4,4,CABA,18.0,75.57,17.96,77.44,108,22.7,229240
2024,16,COMUNA 5,5,CABA,18.0,75.57,17.96,77.44,57,6.7,194271
2024,16,COMUNA 6,6,CABA,18.0,75.57,17.96,77.44,30,6.9,203043
2024,16,COMUNA 7,7,CABA,18.0,75.57,17.96,77.44,44,12.4,215896
2024,16,COMUNA 8,8,CABA,18.0,75.57,17.96,77.44,64,22.5,204367
2024,16,COMUNA 9,9,CABA,18.0,75.57,17.96,77.44,32,16.6,169063
2024,17,Almirante Brown,16,Buenos Aires,12.0,82.06,17.6,83.08,102,129.0,584827
2024,17,Avellaneda,17,Buenos Aires,12.0,70.4,19.4,80.79,134,56.0,367554
2024,17,Berazategui,18,Buenos Aires,12.0,82.06,17.6,83.08,33,220.0,358712
2024,17,Berisso,19,Buenos Aires,12.0,82.06,17.6,83.08,1,145.0,100930
2024,17,Campana,21,Buenos Aires,12.0,68.5,18.28,83.13,2,986.0,110566
2024,17,Ensenada,23,Buenos Aires,12.0,82.06,17.6,83.08,3,114.0,63997
2024,17,Escobar,24,Buenos Aires,12.0,72.36,17.84,82.06,38,301.0,256268
2024,17,Esteban Echeverría,25,Buenos Aires,12.0,83.04,16.99,83.28,47,121.0,338480
2024,17,Exaltación de la Cruz,26,Buenos Aires,12.0,68.5,18.28,83.13,7,637.0,40159
2024,17,Ezeiza,27,Buenos Aires,12.0,83.04,16.99,83.28,9,238.0,201511
2024,17,Florencio Varela,28,Buenos Aires,12.0,82.06,17.6,83.08,88,190.0,496433
2024,17,General Las Heras,29,Buenos Aires,12.0,83.04,16.99,83.28,3,751.0,18022
2024,17,General Rodríguez,30,Buenos Aires,12.0,72.36,17.84,82.06,43,367.0,142709
2024,17,General San Martín,31,Buenos Aires,12.0,72.36,17.84,82.06,77,57.0,450518
2024,17,Hurlingham,32,Buenos Aires,12.0,72.36,17.84,82.06,18,36.0,185641
2024,17,Ituzaingó,33,Buenos Aires,12.0,72.36,17.84,82.06,62,38.0,180232
2024,17,José C. Paz,34,Buenos Aires,12.0,72.36,17.84,82.06,270,50.0,326992
2024,17,La Matanza,35,Buenos Aires,12.0,72.36,17.84,82.06,326,327.0,1841247
2024,17,La Plata,37,Buenos Aires,12.0,82.06,17.6,83.08,102,893.0,768547
2024,17,Lanús,36,Buenos Aires,12.0,70.4,19.4,80.79,165,50.0,461267
2024,17,Lomas de Zamora,38,Buenos Aires,12.0,70.4,19.4,80.79,150,89.0,690480
2024,17,Luján,39,Buenos Aires,12.0,72.36,17.84,82.06,5,771.0,111251
2024,17,Malvinas Argentinas,41,Buenos Aires,12.0,72.36,17.84,82.06,38,63.0,350674
2024,17,Marcos Paz,40,Buenos Aires,12.0,83.04,16.99,83.28,6,422.0,67011
2024,17,Merlo,43,Buenos Aires,12.0,72.36,17.84,82.06,128,174.0,582486
2024,17,Moreno,42,Buenos Aires,12.0,72.36,17.84,82.06,237,186.0,576632
2024,17,Morón,44,Buenos Aires,12.0,72.36,17.84,82.06,56,55.0,331183
2024,17,Pilar,45,Buenos Aires,12.0,72.36,17.84,82.06,29,385.0,394754
2024,17,Presidente Perón,46,Buenos Aires,12.0,83.04,16.99,83.28,9,122.0,102106
2024,17,Quilmes,47,Buenos Aires,12.0,82.06,17.6,83.08,160,92.0,633391
2024,17,San Fernando,48,Buenos Aires,12.0,72.36,17.84,82.06,39,993.0,171616
2024,17,San Isidro,49,Buenos Aires,12.0,72.36,17.84,82.06,74,52.0,297282
2024,17,San Miguel,50,Buenos Aires,12.0,72.36,17.84,82.06,123,83.0,328835
2024,17,San Vicente,51,Buenos Aires,12.0,83.04,16.99,83.28,3,661.0,98215
2024,17,Tigre,52,Buenos Aires,12.0,72.36,17.84,82.06,39,394.0,446949
2024,17,Tres de Febrero,53,Buenos Aires,12.0,72.36,17.84,82.06,177,45.0,364176
2024,17,Vicente López,54,Buenos Aires,12.0,72.36,17.84,82.06,58,35.0,282280
2024,17,Zárate,55,Buenos Aires,12.0,68.5,18.28,83.13,3,1185.0,132221
2024,17,COMUNA 1,1,CABA,14.0,72.36,17.84,82.06,503,17.9,223554
2024,17,COMUNA 10,10,CABA,14.0,72.36,17.84,82.06,20,12.6,173004
2024,17,COMUNA 11,11,CABA,14.0,72.36,17.84,82.06,34,14.1,204601
2024,17,COMUNA 12,12,CABA,14.0,72.36,17.84,82.06,34,15.7,236887
2024,17,COMUNA 13,13,CABA,14.0,72.36,17.84,82.06,37,15.0,264385
2024,17,COMUNA 14,14,CABA,14.0,72.36,17.84,82.06,28,15.9,248635
2024,17,COMUNA 15,15,CABA,14.0,72.36,17.84,82.06,40,14.3,196876
2024,17,COMUNA 2,2,CABA,14.0,72.36,17.84,82.06,18,6.3,161645
2024,17,COMUNA 3,3,CABA,14.0,72.36,17.84,82.06,42,6.4,196240
2024,17,COMUNA 4,4,CABA,14.0,72.36,17.84,82.06,112,22.7,229240
2024,17,COMUNA 5,5,CABA,14.0,72.36,17.84,82.06,46,6.7,194271
2024,17,COMUNA 6,6,CABA,14.0,72.36,17.84,82.06,35,6.9,203043
2024,17,COMUNA 7,7,CABA,14.0,72.36,17.84,82.06,47,12.4,215896
2024,17,COMUNA 8,8,CABA,14.0,72.36,17.84,82.06,29,22.5,204367
2024,17,COMUNA 9,9,CABA,14.0,72.36,17.84,82.06,26,16.6,169063
2024,18,Almirante Brown,16,Buenos Aires,12.0,75.34,16.07,83.02,56,129.0,584827
2024,18,Avellaneda,17,Buenos Aires,12.0,67.13,18.37,77.95,98,56.0,367554
2024,18,Berazategui,18,Buenos Aires,12.0,75.34,16.07,83.02,13,220.0,358712
2024,18,Berisso,19,Buenos Aires,12.0,75.34,16.07,83.02,1,145.0,100930
2024,18,Campana,21,Buenos Aires,12.0,63.21,16.82,82.87,2,986.0,110566
2024,18,Cañuelas,22,Buenos Aires,12.0,79.34,15.4,83.18,2,1186.0,70684
2024,18,Ensenada,23,Buenos Aires,12.0,75.34,16.07,83.02,3,114.0,63997
2024,18,Escobar,24,Buenos Aires,12.0,69.21,16.2,82.48,21,301.0,256268
2024,18,Esteban Echeverría,25,Buenos Aires,12.0,79.34,15.4,83.18,19,121.0,338480
2024,18,Exaltación de la Cruz,26,Buenos Aires,12.0,63.21,16.82,82.87,2,637.0,40159
2024,18,Ezeiza,27,Buenos Aires,12.0,79.34,15.4,83.18,6,238.0,201511
2024,18,Florencio Varela,28,Buenos Aires,12.0,75.34,16.07,83.02,38,190.0,496433
2024,18,General Las Heras,29,Buenos Aires,12.0,79.34,15.4,83.18,1,751.0,18022
2024,18,General Rodríguez,30,Buenos Aires,12.0,69.21,16.2,82.48,23,367.0,142709
2024,18,General San Martín,31,Buenos Aires,12.0,69.21,16.2,82.48,54,57.0,450518
2024,18,Hurlingham,32,Buenos Aires,12.0,69.21,16.2,82.48,19,36.0,185641
2024,18,Ituzaingó,33,Buenos Aires,12.0,69.21,16.2,82.48,18,38.0,180232
2024,18,José C. Paz,34,Buenos Aires,12.0,69.21,16.2,82.48,137,50.0,326992
2024,18,La Matanza,35,Buenos Aires,12.0,69.21,16.2,82.48,172,327.0,1841247
2024,18,La Plata,37,Buenos Aires,12.0,75.34,16.07,83.02,41,893.0,768547
2024,18,Lanús,36,Buenos Aires,12.0,67.13,18.37,77.95,77,50.0,461267
2024,18,Lomas de Zamora,38,Buenos Aires,12.0,67.13,18.37,77.95,76,89.0,690480
2024,18,Luján,39,Buenos Aires,12.0,69.21,16.2,82.48,4,771.0,111251
2024,18,Malvinas Argentinas,41,Buenos Aires,12.0,69.21,16.2,82.48,26,63.0,350674
2024,18,Marcos Paz,40,Buenos Aires,12.0,79.34,15.4,83.18,4,422.0,67011
2024,18,Merlo,43,Buenos Aires,12.0,69.21,16.2,82.48,109,174.0,582486
2024,18,Moreno,42,Buenos Aires,12.0,69.21,16.2,82.48,88,186.0,576632
2024,18,Morón,44,Buenos Aires,12.0,69.21,16.2,82.48,42,55.0,331183
2024,18,Pilar,45,Buenos Aires,12.0,69.21,16.2,82.48,13,385.0,394754
2024,18,Presidente Perón,46,Buenos Aires,12.0,79.34,15.4,83.18,3,122.0,102106
2024,18,Quilmes,47,Buenos Aires,12.0,75.34,16.07,83.02,85,92.0,633391
2024,18,San Fernando,48,Buenos Aires,12.0,69.21,16.2,82.48,15,993.0,171616
2024,18,San Isidro,49,Buenos Aires,12.0,69.21,16.2,82.48,56,52.0,297282
2024,18,San Miguel,50,Buenos Aires,12.0,69.21,16.2,82.48,96,83.0,328835
2024,18,Tigre,52,Buenos Aires,12.0,69.21,16.2,82.48,10,394.0,446949
2024,18,Tres de Febrero,53,Buenos Aires,12.0,69.21,16.2,82.48,77,45.0,364176
2024,18,Vicente López,54,Buenos Aires,12.0,69.21,16.2,82.48,17,35.0,282280
2024,18,Zárate,55,Buenos Aires,12.0,63.21,16.82,82.87,2,1185.0,132221
2024,18,COMUNA 1,1,CABA,15.0,69.21,16.2,82.48,359,17.9,223554
2024,18,COMUNA 10,10,CABA,15.0,69.21,16.2,82.48,17,12.6,173004
2024,18,COMUNA 11,11,CABA,15.0,69.21,16.2,82.48,15,14.1,204601
2024,18,COMUNA 12,12,CABA,15.0,69.21,16.2,82.48,20,15.7,236887
2024,18,COMUNA 13,13,CABA,15.0,69.21,16.2,82.48,10,15.0,264385
2024,18,COMUNA 14,14,CABA,15.0,69.21,16.2,82.48,13,15.9,248635
2024,18,COMUNA 15,15,CABA,15.0,69.21,16.2,82.48,16,14.3,196876
2024,18,COMUNA 2,2,CABA,15.0,69.21,16.2,82.48,4,6.3,161645
2024,18,COMUNA 3,3,CABA,15.0,69.21,16.2,82.48,24,6.4,196240
2024,18,COMUNA 4,4,CABA,15.0,69.21,16.2,82.48,67,22.7,229240
2024,18,COMUNA 5,5,CABA,15.0,69.21,16.2,82.48,20,6.7,194271
2024,18,COMUNA 6,6,CABA,15.0,69.21,16.2,82.48,22,6.9,203043
2024,18,COMUNA 7,7,CABA,15.0,69.21,16.2,82.48,21,12.4,215896
2024,18,COMUNA 8,8,CABA,15.0,69.21,16.2,82.48,41,22.5,204367
2024,18,COMUNA 9,9,CABA,15.0,69.21,16.2,82.48,23,16.6,169063
2024,19,Almirante Brown,16,Buenos Aires,9.0,55.33,13.95,81.41,42,129.0,584827
2024,19,Avellaneda,17,Buenos Aires,9.0,40.2,16.73,74.91,50,56.0,367554
2024,19,Berazategui,18,Buenos Aires,9.0,55.33,13.95,81.41,3,220.0,358712
2024,19,Berisso,19,Buenos Aires,9.0,55.33,13.95,81.41,1,145.0,100930
2024,19,Campana,21,Buenos Aires,9.0,36.63,14.78,81.1,3,986.0,110566
2024,19,Cañuelas,22,Buenos Aires,9.0,59.54,13.19,81.48,1,1186.0,70684
